OrderID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,ProductID,SupplierID,OrderQty,IsLate
ORD04870,2023-07-17,2023-07-26,2023-08-05,P0023,S007,169,1
ORD00179,2023-07-18,2023-07-27,2023-07-26,P0009,S012,186,0
ORD00838,2023-07-18,2023-07-31,2023-07-31,P0020,S001,184,0
ORD01021,2023-07-18,2023-07-25,2023-07-25,P0081,S012,193,0
ORD02366,2023-07-18,2023-07-28,2023-08-04,P0018,S015,380,1
ORD02523,2023-07-18,2023-07-29,2023-08-01,P0029,S006,184,1
ORD02578,2023-07-18,2023-08-01,2023-08-04,P0091,S015,49,1
ORD03150,2023-07-18,2023-07-23,2023-07-27,P0005,S008,207,1
ORD03505,2023-07-18,2023-08-01,2023-07-31,P0057,S006,336,0
ORD03507,2023-07-18,2023-07-27,2023-07-26,P0096,S013,169,0
ORD03781,2023-07-18,2023-07-28,2023-07-26,P0097,S005,36,0
ORD03859,2023-07-18,2023-07-28,2023-07-27,P0099,S008,298,0
ORD03949,2023-07-18,2023-07-29,2023-07-29,P0048,S008,347,0
ORD04163,2023-07-18,2023-07-23,2023-07-23,P0094,S017,112,0
ORD00334,2023-07-19,2023-07-29,2023-07-30,P0040,S011,237,1
ORD00748,2023-07-19,2023-07-27,2023-07-26,P0057,S010,330,0
ORD01138,2023-07-19,2023-08-02,2023-08-10,P0013,S011,363,1
ORD01308,2023-07-19,2023-07-29,2023-08-04,P0034,S004,202,1
ORD01646,2023-07-19,2023-07-31,2023-07-31,P0074,S015,228,0
ORD02198,2023-07-19,2023-07-24,2023-07-31,P0020,S001,142,1
ORD03328,2023-07-19,2023-08-03,2023-08-09,P0059,S019,215,1
ORD03504,2023-07-19,2023-07-28,2023-07-26,P0001,S010,31,0
ORD03576,2023-07-19,2023-08-01,2023-07-31,P0048,S010,315,0
ORD03610,2023-07-19,2023-08-01,2023-07-31,P0080,S009,394,0
ORD04188,2023-07-19,2023-07-28,2023-07-27,P0041,S020,478,0
ORD04257,2023-07-19,2023-07-25,2023-07-23,P0074,S006,192,0
ORD00415,2023-07-20,2023-08-04,2023-08-08,P0064,S010,207,1
ORD01130,2023-07-20,2023-08-01,2023-07-31,P0079,S009,356,0
ORD01402,2023-07-20,2023-08-02,2023-08-01,P0014,S003,178,0
ORD01426,2023-07-20,2023-07-26,2023-07-26,P0087,S006,149,0
ORD01516,2023-07-20,2023-08-04,2023-08-04,P0003,S010,290,0
ORD01517,2023-07-20,2023-07-31,2023-07-30,P0097,S011,210,0
ORD01518,2023-07-20,2023-08-02,2023-08-01,P0090,S003,482,0
ORD02424,2023-07-20,2023-07-27,2023-07-27,P0003,S016,264,0
ORD02425,2023-07-20,2023-07-29,2023-07-27,P0036,S006,126,0
ORD02664,2023-07-20,2023-08-03,2023-08-01,P0026,S017,232,0
ORD02823,2023-07-20,2023-08-03,2023-08-03,P0008,S012,49,0
ORD02869,2023-07-20,2023-07-26,2023-07-26,P0098,S013,208,0
ORD03359,2023-07-20,2023-07-25,2023-07-25,P0074,S006,381,0
ORD03434,2023-07-20,2023-07-30,2023-07-28,P0087,S007,439,0
ORD03735,2023-07-20,2023-07-25,2023-07-23,P0009,S005,264,0
ORD03995,2023-07-20,2023-07-25,2023-07-23,P0018,S005,440,0
ORD04459,2023-07-20,2023-08-04,2023-08-03,P0004,S016,207,0
ORD04651,2023-07-20,2023-07-25,2023-07-25,P0055,S006,302,0
ORD00235,2023-07-21,2023-07-30,2023-07-28,P0066,S020,282,0
ORD00494,2023-07-21,2023-08-03,2023-08-03,P0007,S019,194,0
ORD00724,2023-07-21,2023-08-02,2023-07-31,P0067,S006,245,0
ORD00839,2023-07-21,2023-07-27,2023-07-25,P0087,S005,323,0
ORD01325,2023-07-21,2023-07-27,2023-07-25,P0084,S018,49,0
ORD01573,2023-07-21,2023-07-30,2023-07-28,P0066,S007,432,0
ORD01989,2023-07-21,2023-08-03,2023-08-02,P0029,S012,305,0
ORD02502,2023-07-21,2023-08-04,2023-08-03,P0089,S008,394,0
ORD03310,2023-07-21,2023-07-26,2023-07-24,P0051,S015,486,0
ORD03879,2023-07-21,2023-08-04,2023-08-04,P0008,S011,70,0
ORD04473,2023-07-21,2023-07-28,2023-07-28,P0048,S010,42,0
ORD04575,2023-07-21,2023-08-03,2023-08-03,P0066,S006,413,0
ORD00758,2023-07-22,2023-07-29,2023-07-27,P0050,S008,434,0
ORD00775,2023-07-22,2023-07-27,2023-07-25,P0089,S008,253,0
ORD00858,2023-07-22,2023-08-04,2023-08-02,P0007,S002,107,0
ORD01579,2023-07-22,2023-07-31,2023-07-31,P0069,S012,425,0
ORD02063,2023-07-22,2023-08-03,2023-08-06,P0026,S006,462,1
ORD02089,2023-07-22,2023-07-29,2023-07-31,P0017,S008,382,1
ORD02458,2023-07-22,2023-08-04,2023-08-04,P0058,S005,91,0
ORD02812,2023-07-22,2023-07-29,2023-07-29,P0013,S008,374,0
ORD03054,2023-07-22,2023-08-04,2023-08-02,P0029,S020,341,0
ORD03301,2023-07-22,2023-07-27,2023-07-27,P0045,S007,376,0
ORD03861,2023-07-22,2023-07-29,2023-07-29,P0071,S011,339,0
ORD04747,2023-07-22,2023-08-05,2023-08-04,P0034,S008,60,0
ORD00096,2023-07-23,2023-07-31,2023-07-30,P0012,S009,349,0
ORD00132,2023-07-23,2023-08-03,2023-08-05,P0041,S002,304,1
ORD00206,2023-07-23,2023-08-05,2023-08-04,P0074,S016,47,0
ORD00662,2023-07-23,2023-08-05,2023-08-09,P0079,S012,360,1
ORD01752,2023-07-23,2023-07-29,2023-08-04,P0055,S001,414,1
ORD01980,2023-07-23,2023-07-28,2023-08-02,P0004,S016,127,1
ORD02131,2023-07-23,2023-08-02,2023-07-31,P0081,S002,342,0
ORD02485,2023-07-23,2023-07-28,2023-08-04,P0060,S013,221,1
ORD02657,2023-07-23,2023-08-04,2023-08-10,P0096,S011,372,1
ORD02907,2023-07-23,2023-08-06,2023-08-04,P0076,S015,283,0
ORD04057,2023-07-23,2023-08-07,2023-08-06,P0001,S002,35,0
ORD04101,2023-07-23,2023-07-30,2023-07-28,P0088,S013,199,0
ORD04590,2023-07-23,2023-08-03,2023-08-02,P0022,S003,105,0
ORD00808,2023-07-24,2023-08-01,2023-07-30,P0042,S019,415,0
ORD01213,2023-07-24,2023-07-29,2023-07-29,P0050,S003,409,0
ORD01240,2023-07-24,2023-08-06,2023-08-04,P0087,S016,473,0
ORD01412,2023-07-24,2023-08-01,2023-07-30,P0063,S020,245,0
ORD01781,2023-07-24,2023-07-30,2023-07-30,P0088,S007,167,0
ORD01869,2023-07-24,2023-07-29,2023-07-29,P0075,S020,251,0
ORD02057,2023-07-24,2023-08-01,2023-07-31,P0077,S016,182,0
ORD03350,2023-07-24,2023-08-04,2023-08-12,P0001,S011,67,1
ORD03555,2023-07-24,2023-08-06,2023-08-06,P0003,S010,440,0
ORD03679,2023-07-24,2023-08-08,2023-08-11,P0100,S015,27,1
ORD03921,2023-07-24,2023-08-04,2023-08-11,P0008,S009,252,1
ORD04315,2023-07-24,2023-08-02,2023-08-01,P0001,S010,98,0
ORD04423,2023-07-24,2023-08-07,2023-08-05,P0051,S020,161,0
ORD00106,2023-07-25,2023-08-09,2023-08-17,P0010,S014,470,1
ORD00122,2023-07-25,2023-08-01,2023-08-01,P0012,S003,392,0
ORD00701,2023-07-25,2023-08-09,2023-08-07,P0077,S020,39,0
ORD00729,2023-07-25,2023-08-06,2023-08-06,P0074,S009,361,0
ORD01142,2023-07-25,2023-08-08,2023-08-08,P0092,S008,442,0
ORD01265,2023-07-25,2023-08-05,2023-08-06,P0085,S006,482,1
ORD01267,2023-07-25,2023-08-03,2023-08-02,P0045,S018,14,0
ORD01303,2023-07-25,2023-07-30,2023-07-30,P0044,S019,233,0
ORD01982,2023-07-25,2023-08-03,2023-08-03,P0010,S005,268,0
ORD02113,2023-07-25,2023-08-05,2023-08-05,P0054,S018,471,0
ORD02275,2023-07-25,2023-08-01,2023-08-01,P0043,S012,190,0
ORD02883,2023-07-25,2023-08-06,2023-08-06,P0060,S004,15,0
ORD03103,2023-07-25,2023-08-07,2023-08-12,P0011,S015,236,1
ORD03636,2023-07-25,2023-08-02,2023-08-06,P0080,S019,40,1
ORD03654,2023-07-25,2023-08-09,2023-08-07,P0089,S009,480,0
ORD03989,2023-07-25,2023-08-07,2023-08-14,P0071,S005,99,1
ORD04170,2023-07-25,2023-07-30,2023-08-05,P0046,S005,471,1
ORD04227,2023-07-25,2023-08-08,2023-08-10,P0007,S013,242,1
ORD04588,2023-07-25,2023-08-08,2023-08-15,P0056,S006,232,1
ORD00047,2023-07-26,2023-07-31,2023-07-29,P0060,S017,221,0
ORD00551,2023-07-26,2023-08-07,2023-08-07,P0069,S014,112,0
ORD00587,2023-07-26,2023-08-01,2023-07-30,P0058,S008,55,0
ORD00985,2023-07-26,2023-08-08,2023-08-07,P0089,S003,428,0
ORD01116,2023-07-26,2023-08-03,2023-08-01,P0064,S004,152,0
ORD01214,2023-07-26,2023-08-10,2023-08-08,P0020,S010,71,0
ORD01283,2023-07-26,2023-08-08,2023-08-07,P0034,S019,309,0
ORD01392,2023-07-26,2023-08-09,2023-08-09,P0061,S013,344,0
ORD01726,2023-07-26,2023-08-08,2023-08-12,P0013,S011,373,1
ORD01762,2023-07-26,2023-08-08,2023-08-08,P0044,S002,340,0
ORD02106,2023-07-26,2023-08-10,2023-08-10,P0081,S002,259,0
ORD02116,2023-07-26,2023-08-07,2023-08-06,P0021,S016,483,0
ORD02174,2023-07-26,2023-08-06,2023-08-06,P0059,S002,402,0
ORD03180,2023-07-26,2023-07-31,2023-07-30,P0043,S006,497,0
ORD03202,2023-07-26,2023-08-06,2023-08-09,P0019,S005,318,1
ORD03825,2023-07-26,2023-08-07,2023-08-16,P0039,S005,33,1
ORD03839,2023-07-26,2023-08-07,2023-08-07,P0008,S005,371,0
ORD04147,2023-07-26,2023-08-06,2023-08-05,P0074,S009,239,0
ORD04512,2023-07-26,2023-08-05,2023-08-04,P0015,S017,259,0
ORD04847,2023-07-26,2023-08-09,2023-08-09,P0068,S011,338,0
ORD00017,2023-07-27,2023-08-05,2023-08-04,P0061,S008,293,0
ORD00134,2023-07-27,2023-08-06,2023-08-16,P0059,S001,435,1
ORD00678,2023-07-27,2023-08-10,2023-08-08,P0094,S020,348,0
ORD01566,2023-07-27,2023-08-10,2023-08-11,P0092,S001,227,1
ORD02365,2023-07-27,2023-08-07,2023-08-06,P0057,S014,497,0
ORD02714,2023-07-27,2023-08-07,2023-08-06,P0035,S019,137,0
ORD02901,2023-07-27,2023-08-03,2023-08-03,P0047,S017,401,0
ORD03124,2023-07-27,2023-08-03,2023-08-03,P0099,S013,224,0
ORD03394,2023-07-27,2023-08-10,2023-08-09,P0028,S002,47,0
ORD03532,2023-07-27,2023-08-08,2023-08-06,P0006,S016,226,0
ORD03731,2023-07-27,2023-08-08,2023-08-09,P0013,S014,39,1
ORD04124,2023-07-27,2023-08-05,2023-08-14,P0018,S010,174,1
ORD04324,2023-07-27,2023-08-06,2023-08-14,P0100,S019,495,1
ORD04439,2023-07-27,2023-08-10,2023-08-10,P0051,S013,123,0
ORD00015,2023-07-28,2023-08-10,2023-08-08,P0061,S016,340,0
ORD00449,2023-07-28,2023-08-10,2023-08-10,P0058,S004,167,0
ORD01158,2023-07-28,2023-08-12,2023-08-12,P0051,S012,492,0
ORD01595,2023-07-28,2023-08-06,2023-08-06,P0029,S017,182,0
ORD02572,2023-07-28,2023-08-05,2023-08-05,P0023,S008,479,0
ORD02711,2023-07-28,2023-08-12,2023-08-11,P0074,S001,416,0
ORD02816,2023-07-28,2023-08-03,2023-08-01,P0098,S002,268,0
ORD02827,2023-07-28,2023-08-04,2023-08-04,P0028,S007,320,0
ORD03095,2023-07-28,2023-08-07,2023-08-11,P0006,S001,480,1
ORD03321,2023-07-28,2023-08-12,2023-08-17,P0092,S005,53,1
ORD03800,2023-07-28,2023-08-04,2023-08-04,P0062,S010,485,0
ORD04103,2023-07-28,2023-08-02,2023-08-01,P0014,S013,425,0
ORD04179,2023-07-28,2023-08-08,2023-08-12,P0041,S018,430,1
ORD04583,2023-07-28,2023-08-12,2023-08-14,P0052,S012,425,1
ORD04668,2023-07-28,2023-08-12,2023-08-10,P0060,S005,319,0
ORD04809,2023-07-28,2023-08-02,2023-08-02,P0042,S018,272,0
ORD04859,2023-07-28,2023-08-06,2023-08-05,P0062,S014,164,0
ORD04878,2023-07-28,2023-08-11,2023-08-09,P0099,S012,170,0
ORD00044,2023-07-29,2023-08-08,2023-08-08,P0043,S011,220,0
ORD00063,2023-07-29,2023-08-04,2023-08-03,P0044,S005,329,0
ORD00378,2023-07-29,2023-08-09,2023-08-08,P0063,S016,95,0
ORD00567,2023-07-29,2023-08-05,2023-08-13,P0027,S010,362,1
ORD01263,2023-07-29,2023-08-11,2023-08-10,P0004,S015,236,0
ORD01288,2023-07-29,2023-08-04,2023-08-03,P0006,S004,277,0
ORD01687,2023-07-29,2023-08-13,2023-08-19,P0066,S020,442,1
ORD01970,2023-07-29,2023-08-11,2023-08-10,P0087,S002,172,0
ORD01973,2023-07-29,2023-08-12,2023-08-10,P0027,S008,409,0
ORD02121,2023-07-29,2023-08-08,2023-08-08,P0073,S001,330,0
ORD02369,2023-07-29,2023-08-13,2023-08-20,P0019,S012,250,1
ORD03135,2023-07-29,2023-08-05,2023-08-04,P0010,S009,85,0
ORD03599,2023-07-29,2023-08-13,2023-08-12,P0094,S011,125,0
ORD03753,2023-07-29,2023-08-05,2023-08-04,P0097,S018,61,0
ORD03914,2023-07-29,2023-08-03,2023-08-02,P0007,S013,307,0
ORD04037,2023-07-29,2023-08-04,2023-08-03,P0074,S014,180,0
ORD04802,2023-07-29,2023-08-12,2023-08-12,P0063,S014,185,0
ORD01474,2023-07-30,2023-08-05,2023-08-04,P0019,S003,147,0
ORD01969,2023-07-30,2023-08-04,2023-08-13,P0028,S008,465,1
ORD01971,2023-07-30,2023-08-11,2023-08-10,P0007,S013,147,0
ORD02517,2023-07-30,2023-08-04,2023-08-02,P0087,S004,409,0
ORD02697,2023-07-30,2023-08-12,2023-08-11,P0040,S003,388,0
ORD02722,2023-07-30,2023-08-14,2023-08-13,P0057,S013,349,0
ORD02979,2023-07-30,2023-08-05,2023-08-04,P0085,S006,447,0
ORD03492,2023-07-30,2023-08-04,2023-08-10,P0041,S007,397,1
ORD03737,2023-07-30,2023-08-06,2023-08-06,P0045,S010,242,0
ORD04015,2023-07-30,2023-08-13,2023-08-20,P0054,S019,213,1
ORD04314,2023-07-30,2023-08-09,2023-08-14,P0024,S010,266,1
ORD04764,2023-07-30,2023-08-05,2023-08-14,P0055,S012,346,1
ORD04978,2023-07-30,2023-08-07,2023-08-12,P0057,S006,10,1
ORD00242,2023-07-31,2023-08-11,2023-08-09,P0061,S007,456,0
ORD00486,2023-07-31,2023-08-11,2023-08-10,P0013,S016,434,0
ORD00694,2023-07-31,2023-08-13,2023-08-12,P0072,S018,294,0
ORD01019,2023-07-31,2023-08-11,2023-08-11,P0061,S007,309,0
ORD01152,2023-07-31,2023-08-09,2023-08-08,P0088,S009,317,0
ORD03033,2023-07-31,2023-08-08,2023-08-15,P0036,S018,400,1
ORD03223,2023-07-31,2023-08-07,2023-08-06,P0061,S012,402,0
ORD03271,2023-07-31,2023-08-09,2023-08-09,P0015,S017,55,0
ORD03341,2023-07-31,2023-08-15,2023-08-15,P0014,S008,474,0
ORD03461,2023-07-31,2023-08-15,2023-08-14,P0094,S009,407,0
ORD04558,2023-07-31,2023-08-09,2023-08-09,P0020,S013,21,0
ORD04917,2023-07-31,2023-08-11,2023-08-11,P0076,S011,466,0
ORD00093,2023-08-01,2023-08-13,2023-08-12,P0005,S004,363,0
ORD00277,2023-08-01,2023-08-15,2023-08-23,P0087,S015,423,1
ORD00393,2023-08-01,2023-08-13,2023-08-15,P0052,S013,273,1
ORD00674,2023-08-01,2023-08-07,2023-08-06,P0062,S011,117,0
ORD01073,2023-08-01,2023-08-15,2023-08-15,P0027,S005,165,0
ORD01146,2023-08-01,2023-08-10,2023-08-09,P0086,S013,400,0
ORD02100,2023-08-01,2023-08-10,2023-08-20,P0082,S005,172,1
ORD03002,2023-08-01,2023-08-07,2023-08-17,P0064,S016,57,1
ORD03056,2023-08-01,2023-08-15,2023-08-14,P0014,S013,220,0
ORD03681,2023-08-01,2023-08-07,2023-08-07,P0053,S005,500,0
ORD03948,2023-08-01,2023-08-12,2023-08-12,P0087,S009,458,0
ORD00029,2023-08-02,2023-08-16,2023-08-16,P0100,S020,277,0
ORD00297,2023-08-02,2023-08-15,2023-08-15,P0033,S018,114,0
ORD00877,2023-08-02,2023-08-09,2023-08-07,P0085,S006,364,0
ORD00940,2023-08-02,2023-08-11,2023-08-09,P0017,S005,78,0
ORD01821,2023-08-02,2023-08-10,2023-08-10,P0039,S018,300,0
ORD02006,2023-08-02,2023-08-09,2023-08-09,P0040,S006,369,0
ORD02171,2023-08-02,2023-08-10,2023-08-09,P0039,S009,199,0
ORD04067,2023-08-02,2023-08-10,2023-08-14,P0078,S005,249,1
ORD04153,2023-08-02,2023-08-11,2023-08-14,P0096,S014,123,1
ORD04621,2023-08-02,2023-08-10,2023-08-09,P0039,S016,275,0
ORD01609,2023-08-03,2023-08-16,2023-08-16,P0077,S017,150,0
ORD01650,2023-08-03,2023-08-15,2023-08-14,P0069,S018,284,0
ORD01923,2023-08-03,2023-08-09,2023-08-07,P0007,S018,320,0
ORD01933,2023-08-03,2023-08-16,2023-08-15,P0096,S009,61,0
ORD02119,2023-08-03,2023-08-14,2023-08-15,P0080,S014,124,1
ORD03770,2023-08-03,2023-08-08,2023-08-07,P0034,S018,453,0
ORD04330,2023-08-03,2023-08-18,2023-08-18,P0042,S007,148,0
ORD04656,2023-08-03,2023-08-11,2023-08-11,P0023,S015,497,0
ORD01655,2023-08-04,2023-08-12,2023-08-12,P0096,S008,80,0
ORD01718,2023-08-04,2023-08-12,2023-08-10,P0049,S007,68,0
ORD02076,2023-08-04,2023-08-11,2023-08-09,P0014,S006,248,0
ORD02705,2023-08-04,2023-08-19,2023-08-17,P0007,S003,80,0
ORD03084,2023-08-04,2023-08-18,2023-08-16,P0032,S010,378,0
ORD03114,2023-08-04,2023-08-12,2023-08-10,P0083,S011,74,0
ORD04104,2023-08-04,2023-08-13,2023-08-13,P0058,S005,15,0
ORD04481,2023-08-04,2023-08-16,2023-08-14,P0064,S005,101,0
ORD04711,2023-08-04,2023-08-15,2023-08-15,P0033,S007,208,0
ORD00610,2023-08-05,2023-08-18,2023-08-25,P0019,S001,37,1
ORD00860,2023-08-05,2023-08-19,2023-08-17,P0067,S010,472,0
ORD01539,2023-08-05,2023-08-13,2023-08-22,P0038,S001,347,1
ORD01787,2023-08-05,2023-08-14,2023-08-17,P0077,S007,151,1
ORD02480,2023-08-05,2023-08-11,2023-08-12,P0039,S012,404,1
ORD02658,2023-08-05,2023-08-19,2023-08-19,P0001,S011,455,0
ORD03625,2023-08-05,2023-08-13,2023-08-19,P0012,S019,331,1
ORD04273,2023-08-05,2023-08-13,2023-08-12,P0046,S018,326,0
ORD04798,2023-08-05,2023-08-20,2023-08-28,P0085,S001,159,1
ORD01097,2023-08-06,2023-08-12,2023-08-20,P0097,S004,230,1
ORD01643,2023-08-06,2023-08-21,2023-08-19,P0037,S005,188,0
ORD02584,2023-08-06,2023-08-17,2023-08-17,P0035,S003,197,0
ORD02739,2023-08-06,2023-08-15,2023-08-13,P0052,S009,352,0
ORD02959,2023-08-06,2023-08-13,2023-08-12,P0039,S018,155,0
ORD03030,2023-08-06,2023-08-14,2023-08-16,P0018,S006,438,1
ORD03047,2023-08-06,2023-08-15,2023-08-13,P0076,S004,22,0
ORD03123,2023-08-06,2023-08-14,2023-08-13,P0034,S005,419,0
ORD03573,2023-08-06,2023-08-13,2023-08-13,P0016,S006,321,0
ORD03582,2023-08-06,2023-08-19,2023-08-17,P0032,S009,326,0
ORD03601,2023-08-06,2023-08-14,2023-08-13,P0064,S016,54,0
ORD04931,2023-08-06,2023-08-16,2023-08-14,P0053,S009,192,0
ORD00884,2023-08-07,2023-08-17,2023-08-15,P0080,S020,191,0
ORD01596,2023-08-07,2023-08-12,2023-08-10,P0007,S016,165,0
ORD02010,2023-08-07,2023-08-16,2023-08-23,P0033,S019,297,1
ORD03156,2023-08-07,2023-08-20,2023-08-29,P0047,S002,362,1
ORD03415,2023-08-07,2023-08-15,2023-08-14,P0079,S010,158,0
ORD03595,2023-08-07,2023-08-20,2023-08-18,P0023,S002,425,0
ORD03743,2023-08-07,2023-08-12,2023-08-15,P0072,S014,134,1
ORD04245,2023-08-07,2023-08-16,2023-08-15,P0074,S017,424,0
ORD04247,2023-08-07,2023-08-12,2023-08-16,P0018,S010,323,1
ORD00119,2023-08-08,2023-08-22,2023-08-20,P0072,S018,23,0
ORD00133,2023-08-08,2023-08-19,2023-08-18,P0038,S019,68,0
ORD00367,2023-08-08,2023-08-13,2023-08-13,P0036,S013,395,0
ORD00387,2023-08-08,2023-08-22,2023-08-26,P0027,S006,422,1
ORD00687,2023-08-08,2023-08-20,2023-08-19,P0045,S008,311,0
ORD01027,2023-08-08,2023-08-16,2023-08-26,P0029,S008,466,1
ORD01133,2023-08-08,2023-08-18,2023-08-18,P0085,S012,135,0
ORD01435,2023-08-08,2023-08-16,2023-08-22,P0042,S004,98,1
ORD01444,2023-08-08,2023-08-22,2023-08-25,P0048,S008,265,1
ORD01561,2023-08-08,2023-08-16,2023-08-16,P0040,S017,218,0
ORD01589,2023-08-08,2023-08-22,2023-08-31,P0024,S008,137,1
ORD01591,2023-08-08,2023-08-20,2023-08-20,P0090,S007,383,0
ORD03703,2023-08-08,2023-08-23,2023-08-23,P0060,S017,204,0
ORD03860,2023-08-08,2023-08-15,2023-08-13,P0054,S002,241,0
ORD04011,2023-08-08,2023-08-19,2023-08-18,P0078,S002,407,0
ORD04700,2023-08-08,2023-08-14,2023-08-13,P0094,S016,360,0
ORD04991,2023-08-08,2023-08-16,2023-08-14,P0046,S016,370,0
ORD00491,2023-08-09,2023-08-23,2023-08-23,P0007,S006,61,0
ORD01197,2023-08-09,2023-08-18,2023-08-17,P0067,S010,170,0
ORD01477,2023-08-09,2023-08-16,2023-08-14,P0018,S006,111,0
ORD01680,2023-08-09,2023-08-24,2023-08-24,P0079,S002,320,0
ORD01785,2023-08-09,2023-08-16,2023-08-15,P0066,S007,180,0
ORD01806,2023-08-09,2023-08-17,2023-08-17,P0049,S012,337,0
ORD01879,2023-08-09,2023-08-22,2023-08-30,P0016,S014,469,1
ORD02195,2023-08-09,2023-08-21,2023-08-19,P0020,S009,343,0
ORD03393,2023-08-09,2023-08-20,2023-08-18,P0083,S020,242,0
ORD03638,2023-08-09,2023-08-19,2023-08-18,P0058,S003,350,0
ORD04416,2023-08-09,2023-08-24,2023-08-29,P0046,S019,467,1
ORD00040,2023-08-10,2023-08-24,2023-08-24,P0030,S011,355,0
ORD00209,2023-08-10,2023-08-15,2023-08-13,P0020,S017,165,0
ORD00366,2023-08-10,2023-08-15,2023-08-15,P0058,S013,313,0
ORD00638,2023-08-10,2023-08-15,2023-08-15,P0069,S011,13,0
ORD01694,2023-08-10,2023-08-21,2023-08-20,P0044,S007,319,0
ORD01748,2023-08-10,2023-08-21,2023-08-20,P0041,S015,328,0
ORD01810,2023-08-10,2023-08-24,2023-08-23,P0037,S015,66,0
ORD01817,2023-08-10,2023-08-16,2023-08-17,P0061,S019,487,1
ORD01953,2023-08-10,2023-08-19,2023-08-22,P0036,S016,384,1
ORD02165,2023-08-10,2023-08-16,2023-08-15,P0044,S010,336,0
ORD03430,2023-08-10,2023-08-21,2023-08-21,P0093,S010,322,0
ORD04069,2023-08-10,2023-08-15,2023-08-13,P0072,S016,257,0
ORD04296,2023-08-10,2023-08-23,2023-08-21,P0014,S016,493,0
ORD04794,2023-08-10,2023-08-15,2023-08-20,P0080,S019,235,1
ORD00507,2023-08-11,2023-08-26,2023-09-05,P0034,S007,173,1
ORD01532,2023-08-11,2023-08-25,2023-08-31,P0009,S010,375,1
ORD01758,2023-08-11,2023-08-21,2023-08-22,P0064,S011,265,1
ORD02264,2023-08-11,2023-08-17,2023-08-15,P0063,S009,297,0
ORD02862,2023-08-11,2023-08-17,2023-08-16,P0074,S009,203,0
ORD03172,2023-08-11,2023-08-17,2023-08-18,P0066,S013,440,1
ORD03206,2023-08-11,2023-08-18,2023-08-28,P0019,S017,74,1
ORD03406,2023-08-11,2023-08-22,2023-08-21,P0076,S016,240,0
ORD03527,2023-08-11,2023-08-20,2023-08-20,P0001,S018,48,0
ORD03940,2023-08-11,2023-08-17,2023-08-17,P0077,S009,183,0
ORD04269,2023-08-11,2023-08-16,2023-08-22,P0096,S003,211,1
ORD04760,2023-08-11,2023-08-20,2023-08-20,P0070,S011,61,0
ORD04960,2023-08-11,2023-08-22,2023-08-20,P0005,S012,256,0
ORD01198,2023-08-12,2023-08-22,2023-08-21,P0098,S006,496,0
ORD01465,2023-08-12,2023-08-22,2023-08-21,P0082,S009,362,0
ORD01703,2023-08-12,2023-08-26,2023-08-26,P0072,S012,410,0
ORD01768,2023-08-12,2023-08-19,2023-08-25,P0069,S008,12,1
ORD02577,2023-08-12,2023-08-22,2023-08-21,P0065,S017,325,0
ORD02589,2023-08-12,2023-08-19,2023-08-18,P0022,S009,276,0
ORD02919,2023-08-12,2023-08-24,2023-08-24,P0017,S017,173,0
ORD03059,2023-08-12,2023-08-20,2023-08-18,P0086,S006,312,0
ORD03120,2023-08-12,2023-08-19,2023-08-24,P0041,S009,226,1
ORD03330,2023-08-12,2023-08-26,2023-08-25,P0051,S012,207,0
ORD03922,2023-08-12,2023-08-23,2023-09-01,P0092,S005,490,1
ORD04066,2023-08-12,2023-08-20,2023-08-18,P0031,S020,185,0
ORD04134,2023-08-12,2023-08-26,2023-08-26,P0071,S019,123,0
ORD04921,2023-08-12,2023-08-25,2023-08-23,P0094,S017,162,0
ORD00149,2023-08-13,2023-08-26,2023-08-26,P0047,S015,200,0
ORD00161,2023-08-13,2023-08-24,2023-08-22,P0031,S002,237,0
ORD00194,2023-08-13,2023-08-20,2023-08-26,P0047,S002,206,1
ORD00362,2023-08-13,2023-08-23,2023-08-24,P0091,S015,68,1
ORD00574,2023-08-13,2023-08-22,2023-08-22,P0048,S020,427,0
ORD01396,2023-08-13,2023-08-26,2023-08-29,P0074,S015,457,1
ORD02184,2023-08-13,2023-08-23,2023-08-21,P0034,S008,295,0
ORD02279,2023-08-13,2023-08-20,2023-08-19,P0003,S012,67,0
ORD02288,2023-08-13,2023-08-26,2023-08-24,P0025,S014,221,0
ORD02526,2023-08-13,2023-08-23,2023-08-22,P0003,S016,372,0
ORD02617,2023-08-13,2023-08-24,2023-08-24,P0086,S016,409,0
ORD03248,2023-08-13,2023-08-18,2023-08-17,P0013,S010,401,0
ORD03545,2023-08-13,2023-08-27,2023-08-27,P0072,S019,11,0
ORD00062,2023-08-14,2023-08-27,2023-08-27,P0093,S004,83,0
ORD00081,2023-08-14,2023-08-28,2023-08-28,P0012,S002,475,0
ORD00383,2023-08-14,2023-08-22,2023-08-22,P0095,S018,434,0
ORD00409,2023-08-14,2023-08-22,2023-08-22,P0053,S012,325,0
ORD00979,2023-08-14,2023-08-26,2023-08-26,P0079,S003,211,0
ORD01163,2023-08-14,2023-08-23,2023-08-23,P0063,S014,283,0
ORD01912,2023-08-14,2023-08-24,2023-08-28,P0008,S019,497,1
ORD02132,2023-08-14,2023-08-20,2023-08-25,P0098,S014,432,1
ORD02205,2023-08-14,2023-08-25,2023-08-29,P0049,S004,35,1
